local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,state,City
Subway,"Subway, 1501 Biscayne Blvd Unit 102, Miami, FL 33132",0x88d9b6a79b332afd:0xde94485fe335a941,25.789762999999997,-80.1882141,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.1,68,1,1,1,0,FL,Miami
Chipotle Mexican Grill,"Chipotle Mexican Grill, 1700 NW 117th Pl #101, Miami, FL 33182",0x88d9bf96d4a40527:0x616d665e5486fbf8,25.7900326,-80.3873749,"Mexican restaurant, Caterer, Fast food restaurant",3.1,205,1,1,1,0,FL,Miami
Blessing Restaurant,"Blessing Restaurant, 8427 NE 2nd Ave, Miami, FL 33138",0x88d9b1818847a121:0x748c87f8458351eb,25.852913599999997,-80.1928823,Haitian restaurant,3.3,18,0,1,1,0,FL,Miami
Papa John's Pizza,"Papa John's Pizza, 2537 NW 54th St, Miami, FL 33142",0x88d9b0db8da09fcf:0x6c82bc8aab610650,25.8244527,-80.23929199999999,Pizza restaurant,3.4,218,1,1,1,0,FL,Miami
KFC,"KFC, 8363 W Flagler Street KTPx, Miami, FL 33144",0x88d9b90316493651:0x8621a999c34f67d3,25.7701711,-80.3310156,"Chicken restaurant, Fast food restaurant",3.4,158,1,1,1,0,FL,Miami
Papa John's Pizza,"Papa John's Pizza, 19343 S Dixie Hwy, Miami, FL 33157",0x88d9c4795fe32bf7:0x7b94cd3323294d76,25.587896999999998,-80.3597138,Pizza restaurant,3.5,226,1,1,0,0,FL,Miami
Subway,"Subway, 18308 SW 147th Ave, Miami, FL 33187",0x88d9c243b5382559:0x87f577e3e37759e0,25.5966199,-80.4310486,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.6,47,1,1,1,0,FL,Miami
Subway,"Subway, 165 SE 3rd Ave, Miami, FL 33131",0x88d9b69deaabd6d1:0x9c31e5226604ba42,25.772913199999998,-80.1886959,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,198,1,1,1,0,FL,Miami
Sushi Siam FL,"Sushi Siam FL, 931 Brickell Ave, Miami, FL 33131",0x88d9b683b068fd7b:0xc1b86b7944d3f59d,25.764892,-80.190747,Japanese restaurant,3.7,173,1,1,1,0,FL,Miami
1550 Chicken & Grill,"1550 Chicken & Grill, 1550 SW 1st St, Miami, FL 33135",0x88d9b6eff3243781:0x50f43b0e9f9e38b,25.7722111,-80.2202377,"Honduran restaurant, Restaurant",3.7,146,1,1,1,0,FL,Miami
Garifuna Restaurant,"Garifuna Restaurant, 229 NW 22nd Ave, Miami, FL 33125",0x88d9b6e215c155a9:0xcba9526efbb2a3c6,25.7759806,-80.2308556,Honduran restaurant,3.7,58,0,1,1,0,FL,Miami
All About Crab,"All About Crab, 2699 Biscayne Blvd #2, Miami, FL 33137",0x88d9b7eaa4bd6997:0x255a6eb18f897a3f,25.8026858,-80.18886839999999,"Seafood restaurant, Bar, Crab house, Restaurant, Steak house",3.7,207,1,1,1,0,FL,Miami
Subway,"Subway, 3301 Coral Way Space 105B, Miami, FL 33145",0x88d9b7a34532d1fd:0x9855d6ca0e911f7a,25.7504036,-80.2496979,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,86,1,1,1,0,FL,Miami
China Wind,"China Wind, 12830 SW 120th St, Miami, FL 33186",0x88d9c10d08dc5f5d:0xf1393ddf1d457d31,25.656356,-80.401157,"Chinese restaurant, Asian restaurant, Delivery Restaurant, Restaurant",3.7,114,1,1,0,0,FL,Miami
North Italia,"North Italia, 7535 N Kendall Dr Ste 5010, Miami, FL 33156",0x88d9c7a38c6d6ff5:0x126027cfbf243495,25.6902251,-80.31359909999999,"Italian restaurant, Takeout Restaurant, Pizza restaurant, Restaurant",3.7,35,1,1,1,0,FL,Miami
Pizza Hut,"Pizza Hut, 17624 SW 137th Ave, Miami, FL 33186",0x88d9c2272a3c4b2d:0x2437f9b457f12896,25.604077999999998,-80.4144742,"Pizza restaurant, Chicken wings restaurant, Family restaurant, Fast food restaurant, Lunch restaurant, Takeout Restaurant, Pizza delivery, Pizza Takeout, Restaurant",3.7,158,1,1,1,0,FL,Miami
China Buffet King,"China Buffet King, 7900 NW 27th Ave, Miami, FL 33147",0x88d9b0f74ea8413d:0x689507bdf3e92ea7,25.848775,-80.244297,"Chinese restaurant, Buffet restaurant",3.8,8,0,1,1,0,FL,Miami
Nathalie Kitchen,"Nathalie Kitchen, 12989 W Dixie Hwy, Miami, FL 33161",0x88d9b200c35890e3:0xc5363de3b7631230,25.894689399999997,-80.1828388,Haitian restaurant,3.8,248,0,1,1,0,FL,Miami
Chef Tian Express,"Chef Tian Express, 4700 S Le Jeune Rd, Miami, FL 33146",0x88d9b7ef11cf0b9f:0x4b00c189182fb618,25.7286805,-80.2620893,"Chinese restaurant, Asian restaurant, Restaurant",3.8,94,0,1,0,0,FL,Miami
Subway,"Subway, 13769 SW 152nd St, Miami, FL 33177",0x88d9c22959c3e7c9:0xda59eba74666b109,25.6269223,-80.416753,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,108,1,1,1,0,FL,Miami
JC Chinese Restaurant,"JC Chinese Restaurant, 9528 SW 160th St, Miami, FL 33157",0x88d9c4193ed0248b:0xe505ce4224a99009,25.6189876,-80.3479431,Chinese restaurant,3.9,98,1,1,1,0,FL,Miami
OAK TAVERN,"OAK TAVERN, 35 NE 40th St, Miami, FL 33137",0x88d9b150e71231dd:0x56f4cb5dd1478fb3,25.813598799999998,-80.1948108,"New American restaurant, American restaurant, Bar",3.9,4,1,1,1,0,FL,Miami
Carnitas Fritanga Restaurant De Nicaragua,"Carnitas Fritanga Restaurant De Nicaragua, 1885 W Flagler St, Miami, FL 33135",0x88d9b6e361fbba57:0xa119fd4b6407069e,25.773027,-80.226671,Nicaraguan restaurant,3.9,135,1,1,1,0,FL,Miami
ADDIKT,"ADDIKT, 485 Brickell Ave, Miami, FL 33131",0x88d9b737ecf1116b:0xe950d118ca953008,25.768662499999998,-80.188727,Restaurant,3.9,44,1,1,1,0,FL,Miami
Tiagos Tacos,"Tiagos Tacos, 15080 SW 137 street, Miami, FL 33196",0x88d9c1c8f72a8fb7:0xd29ac1c87274abc3,25.639171899999997,-80.4382206,Restaurant,4.0,352,1,1,1,0,FL,Miami
Chimichurri Los Primos,"Chimichurri Los Primos, 2300 NW 36th St, Miami, FL 33142",0x88d9b10391d37dd7:0x27e5e41bb8522128,25.808961,-80.234313,Fast food restaurant,4.0,4,0,1,1,0,FL,Miami
El Rinconcito Paisa #2 Restaurant,"El Rinconcito Paisa #2 Restaurant, 12825 SW 42nd St, Miami, FL 33175",0x88d9bf46bd1bd015:0x824d60b415b306da,25.7303343,-80.40230269999999,Restaurant,4.0,95,1,1,1,0,FL,Miami
Nostra Pizza,"Nostra Pizza, 40 NE 1st Ave Ste 102, Miami, FL 33132",0x88d9b69ea4220beb:0xcf5f7cd6fd455cb6,25.7749743,-80.1920834,"Restaurant, Pizza restaurant",4.0,2,0,1,0,0,FL,Miami
Rinconcito Superlatino 2,"Rinconcito Superlatino 2, 8901 SW 157th Ave, Miami, FL 33196",0x88d9c02da750dec9:0xa09f39a56ca41695,25.683532099999997,-80.44541699999999,"Cuban restaurant, Restaurant",4.0,256,1,1,1,0,FL,Miami
PDQ Restaurant,"PDQ Restaurant, 12770 SW 152nd St, Miami, FL 33177",0x88d9c379c1e0e109:0x8425144cd55f6fa8,25.626201599999998,-80.3971176,Restaurant,4.0,158,1,1,1,0,FL,Miami
Papa John's Pizza,"Papa John's Pizza, 14786 SW 56th St, Miami, FL 33185",0x88d9c012adeb5b7f:0x1193037195b7ca46,25.713280899999997,-80.43333229999999,Pizza restaurant,4.0,78,1,1,0,0,FL,Miami
Caffe Tonny,"Caffe Tonny, 192 NE 3rd Ave, Miami, FL 33132",0x88d9b69e3f2d7e07:0x7a293e0ca5ed2ed,25.776147899999998,-80.1887849,"Mediterranean restaurant, Restaurant",4.1,71,1,1,1,0,FL,Miami
S&S Diner South@ Allen's,"S&S Diner South@ Allen's, 4000 SW 57th Ave, Miami, FL 33155",0x88d9b81a1969716f:0x14c2089ac9e97349,25.733887499999998,-80.2866796,American restaurant,4.1,14,1,1,0,0,FL,Miami
Encantada Restaurants,"Encantada Restaurants, 1901 W Flagler St, Miami, FL 33135",0x88d9b6e365b9969b:0x2e8675a95373a958,25.773169799999998,-80.2269998,Nicaraguan restaurant,4.1,98,0,1,1,0,FL,Miami
4100 Restaurant & Lounge,"4100 Restaurant & Lounge, 4100 W Flagler St, Miami, FL 33134",0x88d9b77052aac141:0xf50ee81c178098f2,25.7712726,-80.2628017,Restaurant,4.1,28,1,1,1,0,FL,Miami
Ranchito Mi Peru 2,"Ranchito Mi Peru 2, 2102 NW 22nd Ct, Miami, FL 33142",0x88d9b72804460161:0xe9711f3e8e3b8b3a,25.795288,-80.2328756,"Peruvian restaurant, Eating disorder treatment center",4.1,128,1,1,1,0,FL,Miami
Papa John's Pizza,"Papa John's Pizza, 12509 S Dixie Hwy, Miami, FL 33156",0x88d9c6f3ca50ee9f:0xc04a8febf7c0e86,25.6536266,-80.3286069,Pizza restaurant,4.1,68,1,1,1,0,FL,Miami
Sacha Café,"Sacha Café, 1450 Brickell Ave, Miami, FL 33131",0x88d9b680ca27c5d3:0x259213bbbc1cb135,25.758251599999998,-80.1925019,"Cafe, Breakfast restaurant, Deli, French restaurant, Takeout Restaurant, Sandwich shop, Soup restaurant",4.2,18,1,1,0,0,FL,Miami
Los Costenos Cafeteria & Restaurant,"Los Costenos Cafeteria & Restaurant, 1670 NW 119th St, Miami, FL 33167",0x88d9b18bfa735f1b:0x6bb2a26c36e51bf2,25.8828149,-80.2256395,Restaurant,4.2,15,1,1,1,0,FL,Miami
Ceviche Bar El Senorial,"Ceviche Bar El Senorial, 1750 SW 3rd Ave, Miami, FL 33129",0x88d9b688f6cb4b63:0x5826f3fd5797839f,25.7609362,-80.2005638,"Peruvian restaurant, Latin American restaurant",4.2,188,1,1,1,0,FL,Miami
Las Tejas,"Las Tejas, 11865 SW 26th St A8, Miami, FL 33175",0x88d9bf15496e8037:0xd260fdc3ab4a6bf8,25.7461465,-80.3901412,Nicaraguan restaurant,4.2,23,1,1,0,0,FL,Miami
Taquitos Mexicanos El Paso,"Taquitos Mexicanos El Paso, 1401 NW 27th Ave, Miami, FL 33125",0x88d9b6d7d691f273:0x12b69a97fc3a19e4,25.787534299999997,-80.239189,Restaurant,4.2,218,1,1,1,0,FL,Miami
Destinne Caffe,"Destinne Caffe, 1440 W Flagler St, Miami, FL 33135",0x88d9b6efa879129f:0x2e3a339becb3337c,25.773220499999997,-80.2189294,Cuban restaurant,4.2,88,1,1,1,0,FL,Miami
Yoyo's Burgers,"Yoyo's Burgers, 16090 SW 184th St, Miami, FL 33187",0x88d9c36d5c405dd5:0x9e86b6d652093c34,25.594582499999998,-80.45301239999999,Restaurant,4.2,87,1,1,0,0,FL,Miami
Bangkok Bangkok,"Bangkok Bangkok, 12584 N Kendall Dr, Miami, FL 33186",0x88d9c0e4d56d35c5:0xf199396bda232d70,25.6842321,-80.3989319,"Asian restaurant, Japanese curry restaurant, Japanese restaurant, Ramen restaurant, Restaurant, Southeast Asian restaurant, Sushi restaurant, Thai restaurant",4.2,178,1,1,1,0,FL,Miami
Canton Rose,"Canton Rose, 6710-6848 SW 67th Ave, Miami, FL 33155",0x88d9b86c46046939:0xdea304e7e2fc1952,25.7321919,-80.3032087,"Chinese restaurant, Delivery Restaurant, Restaurant",4.2,146,1,1,1,0,FL,Miami
Yi-Wong,"Yi-Wong, 13760 SW 8th St, Miami, FL 33184",0x88d9bfaf64b8989b:0x5c17f856f0b3590a,25.7596207,-80.4181747,"Chinese restaurant, Delivery Restaurant, Restaurant",4.3,163,1,1,1,0,FL,Miami
Randazzo's Little Italy,"Randazzo's Little Italy, 385 Miracle Mile, Miami, FL 33134",0x88d9b790860baacf:0x3319c8d29c622052,25.7497275,-80.2623866,Italian restaurant,4.3,22,1,1,1,0,FL,Miami
Perry Wings Express,"Perry Wings Express, 2395 NW 119th St, Miami, FL 33167",0x88d9b12d23f5397d:0x7ce17072161139c1,25.883040599999998,-80.2384484,Chicken wings restaurant,4.3,28,1,1,0,0,FL,Miami
Mi Casita Restaurant Bar & Grill,"Mi Casita Restaurant Bar & Grill, 404 SW 22nd Ave, Miami, FL 33135",0x88d9b6fd7370a327:0x1ffb7b15beda6683,25.768656699999998,-80.2309441,"Honduran restaurant, Bar, Family restaurant, Karaoke, Live music bar, Restaurant",4.3,178,1,1,1,0,FL,Miami
Big Mama's BBQ,"Big Mama's BBQ, 212 NE 79th St, Miami, FL 33138",0x88d9b1381d6b31b7:0xbc29f821aa73196a,25.847440799999998,-80.19243329999999,"Southern restaurant (US), Bar, Barbecue restaurant, Caterer, Fried chicken takeaway, Haitian restaurant, Hamburger restaurant, Ice cream shop, Latin American restaurant, Takeout Restaurant",4.3,33,1,1,1,0,FL,Miami
Brown's Stew Kitchen,"Brown's Stew Kitchen, 9354 NW 17th Ave, Miami, FL 33147",0x88d9b1aea33480b9:0x38180777534cef4a,25.8600265,-80.2260567,"American restaurant, Restaurant",4.3,38,1,1,1,0,FL,Miami
Parrillada Argentina,"Parrillada Argentina, 18101 SW 177th Ave, Miami, FL 33187",0x88d9e91b16def921:0xf5da741d412c2b19,25.597991999999998,-80.4781888,Restaurant,4.3,7,0,1,1,0,FL,Miami
Pizza and restaurant L'incontro,"Pizza and restaurant L'incontro, 12388 SW 127th Ave, Miami, FL 33186",0x88d9c10d4b1bd24b:0x6b71e7ad7afaa2ad,25.653756899999998,-80.40027719999999,"Pizza restaurant, Grill, Italian restaurant",4.3,63,1,1,1,0,FL,Miami
Farolito Restaurant,"Farolito Restaurant, 2885 Coral Way, Miami, FL 33145",0x88d9b7ae4cac0e47:0xc0fb845d06160e78,25.7504159,-80.2404887,"Peruvian restaurant, Seafood restaurant",4.3,128,1,1,1,0,FL,Miami
Starbucks,"Starbucks, 7123 SW 117th Ave, Miami, FL 33183",0x88d9c1ba444fdf19:0x51d775b9a3abbe64,25.7018523,-80.3818113,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.3,48,1,1,1,0,FL,Miami
Myron Mixon BBQ,"Myron Mixon BBQ, 947 Brickell Ave, Miami, FL 33131",0x88d9b7f60f6e41c5:0xc9b332698962788f,25.7646232,-80.1908346,Restaurant,4.4,108,1,1,1,0,FL,Miami
Burda Doral,"Burda Doral, 8451 NW 66th St, Miami, FL 33178",0x88d9ba2d821eb029:0xd8ccda143bf67817,25.8336428,-80.33522359999999,Restaurant,4.4,225,1,1,1,0,FL,Miami
Great Wall Chinese Restaurant,"Great Wall Chinese Restaurant, 20111 SW 127th Ave, Miami, FL 33177",0x88d9c30856fa5f0d:0xa8b96f45e5b608bc,25.580284199999998,-80.39568,"Chinese restaurant, Delivery Restaurant",4.4,198,1,1,1,0,FL,Miami
Mi Cafeteria,"Mi Cafeteria, 13349 SW 42nd St, Miami, FL 33175",0x88d9bf81e6ced929:0xd1d9d2704a553b5f,25.7295624,-80.410455,Cuban restaurant,4.4,108,1,1,1,0,FL,Miami
La Montanara,"La Montanara, 18851 NE 29th Ave, Miami, FL 33180",0x88d9acf87d33aded:0x5b2436a047dfe7c,25.9501277,-80.14172429999999,"Restaurant, Bar, Italian restaurant, Pizza restaurant",4.4,18,1,1,1,0,FL,Miami
Nourish 305,"Nourish 305, 12400 SW 152nd St, Miami, FL 33177",0x88d9c30f6cc6b01f:0xad2275940c021b1a,25.626272099999998,-80.3916639,American restaurant,4.4,15,1,1,1,0,FL,Miami
FREEHOLD,"FREEHOLD, 2219 NW 2nd Ave, Miami, FL 33127",0x88d9b7b673a6c723:0x4c319d6b974ac69b,25.798426199999998,-80.19878059999999,"Restaurant, Bar, Cafe, Coffee shop, Lounge",4.4,68,1,1,1,0,FL,Miami
Empire Lounge & Pizzeria,"Empire Lounge & Pizzeria, 5920 S Dixie Hwy, Miami, FL 33143",0x88d9c7a3f39f2f43:0x7e13609ec9f067fb,25.7039628,-80.2897897,Pizza restaurant,4.4,135,1,1,1,0,FL,Miami
Real Cafe,"Real Cafe, 9600 SW 8th St #11, Miami, FL 33174",0x88d9b8dbdb66650f:0x4baa6d25cd38bb05,25.760629899999998,-80.350916,"Spanish restaurant, Mediterranean restaurant, Tapas bar",4.4,318,1,1,1,0,FL,Miami
La Estrella China Restaurant,"La Estrella China Restaurant, 10920 W Flagler St STE 210, Miami, FL 33174",0x88d9bf29cf8d40fd:0x18b53cca50433344,25.7676946,-80.374574,"Chinese restaurant, Delivery Restaurant",4.4,195,1,1,1,0,FL,Miami
Habana Vieja,"Habana Vieja, 1444 FL-90, Miami, FL 33135",0x88d9b6f0c68727c9:0x57b8de93a733a200,25.7656131,-80.2192592,Restaurant,4.4,28,1,1,1,0,FL,Miami
Rin Asian Cuisine,"Rin Asian Cuisine, 13440 SW 120th St #604, Miami, FL 33186",0x88d9c1a04153a4ff:0x27d56548c7cf6562,25.655307099999998,-80.41305419999999,Asian restaurant,4.4,164,1,1,1,0,FL,Miami
Bonding,"Bonding, 638 S Miami Ave, Miami, FL 33130",0x88d9b684a15cfa47:0x318a812ac0f7715b,25.767639,-80.1935179,"Thai restaurant, Sushi restaurant",4.4,268,1,1,1,0,FL,Miami
Indian Gate restaurant,"Indian Gate restaurant, 3401 NW LeJeune Rd, Miami, FL 33142",0x88d9b74c6891a087:0x2483d6f90d6f31d8,25.8049821,-80.262889,Restaurant,4.4,98,0,1,1,0,FL,Miami
Chef Romanza,"Chef Romanza, 10575 SW 109th Ct, Miami, FL 33176",0x88d9c11d71e639f3:0x920a753850cc91d9,25.670714699999998,-80.3722521,Italian restaurant,4.4,93,1,1,1,0,FL,Miami
Taqueria Los Nopales,"Taqueria Los Nopales, 1800 SW 27th Ave, Miami, FL 33145",0x88d9b7dc0b3afc1f:0xea19d7b22ebc5ac1,25.7545188,-80.2385791,"Mexican restaurant, Restaurant",4.4,138,1,1,1,0,FL,Miami
Eleventh Street Pizza,"Eleventh Street Pizza, 1035 N Miami Ave, Miami, FL 33136",0x88d9b714386cb555:0xb1577069f6a53c42,25.7845163,-80.19382689999999,"Restaurant, Pizza restaurant",4.5,58,1,1,1,0,FL,Miami
AHI SUSHI BAR,"AHI SUSHI BAR, 1527 SW 8th St, Miami, FL 33135",0x88d9b76294fb790b:0x32b5b475d87afa71,25.765967699999997,-80.2200458,"Sushi restaurant, Japanese restaurant",4.5,68,1,1,1,0,FL,Miami
Fritanga La Leonesa,"Fritanga La Leonesa, 33125, Miami, FL 33125",0x88d9b71e573a521b:0x9b4d3e8644ae424c,25.779726,-80.2346496,Restaurant,4.5,218,1,1,1,0,FL,Miami
Don Domingo #1 Convenience Store,"Don Domingo #1 Convenience Store, 3101 SW 107th Ave, Miami, FL 33165",0x88d9bf4b6881ffab:0x90a6fa206a94fc96,25.740198799999998,-80.3673811,Restaurant,4.5,176,1,1,0,0,FL,Miami
Caribe Cafe Restaurant,"Caribe Cafe Restaurant, 9712 SW 24th St, Miami, FL 33165",0x88d9b91784dd9249:0x7d9660142ebe92a1,25.7469888,-80.35201459999999,Restaurant,4.5,48,1,1,1,0,FL,Miami
Restaurant Las Marias,"Restaurant Las Marias, 1831 SW 8th St, Miami, FL 33135",0x88d9b6fbeff30d93:0xbd6a571c2cfcf0a3,25.765881399999998,-80.22547709999999,"Restaurant, Delivery Restaurant",4.5,53,1,1,1,0,FL,Miami
Quesillos Guiliguiste,"Quesillos Guiliguiste, 11323 W Flagler St, Miami, FL 33174",0x88d9b91e6449d83b:0xd7ccc9ff9f937941,25.76878,-80.3802979,Nicaraguan restaurant,4.6,118,0,1,0,0,FL,Miami
Amsterdam Falafelshop,"Amsterdam Falafelshop, 5835 FL-986, Miami, FL 33143",0x88d9c7eff9754fdd:0x933302236d68d748,25.704485,-80.2881333,"Falafel restaurant, Restaurant",4.6,317,1,1,1,0,FL,Miami
Altas Café Restaurante,"Altas Café Restaurante, 835 NW 37th Ave, Miami, FL 33125",0x88d9b7aa6ce4a55b:0xf0520b79f889711d,25.7805221,-80.2552444,Honduran restaurant,4.6,29,1,1,1,0,FL,Miami
Charles Ale House,"Charles Ale House, 529 SW 109th Ave, Miami, FL 33174",0x88d9bf29488ccdb5:0x5ab3dc01a7c3b94a,25.763856,-80.372387,Hamburger restaurant,4.6,104,1,1,1,0,FL,Miami
Nueva san salvador #5,"Nueva san salvador #5, 9796 SW 8th St, Miami, FL 33174",0x88d9b9e61b8ed745:0x458705eb64e6321c,25.7608692,-80.3542306,Restaurant,4.6,78,1,1,1,0,FL,Miami
La Gozadera Restaurant,"La Gozadera Restaurant, 7844 Coral Way, Miami, FL 33155",0x88d9b8f5db7e36d5:0xb396d27699547fa1,25.747645199999997,-80.323061,Cuban restaurant,4.6,78,1,1,1,0,FL,Miami
Tik Tea,"Tik Tea, 10846 SW 104th St, Miami, FL 33176",0x88d9c10d34742115:0xed1e8d3867902ae8,25.6716944,-80.37127869999999,"Bubble tea store, Poke bar, Ramen restaurant",4.6,58,1,1,1,0,FL,Miami
Delicias en Miami,"Delicias en Miami, 542 SW 12th Ave, Miami, FL 33130",0x88d9b68ce8843b21:0x465f2ea57475cb55,25.7678302,-80.2147454,Restaurant,4.6,108,1,1,1,0,FL,Miami
White Star Cafe,"White Star Cafe, 8755 Sunset Dr, Miami, FL 33173",0x88d9c76e87212af7:0xbcf296cad421d68d,25.702613799999998,-80.33539909999999,"Organic restaurant, Bakery, Bistro, Coffee shop, Coffee store, Dessert shop, Gluten-free restaurant, Ice cream shop, Restaurant, Wi-Fi spot",4.6,38,1,1,1,1,FL,Miami
El Mio,"El Mio, 12362 Quail Roost Dr, Miami, FL 33177",0x88d9c30a6c992281:0x26cd0c001f19ac8e,25.581146,-80.39125899999999,Cuban restaurant,4.7,105,1,1,1,0,FL,Miami
Brickell Kosher Deli,"Brickell Kosher Deli, 35 SE 9th St 2nd floor, Miami, FL 33131",0x88d9b68383c77bcf:0xa52f21d80e8eba62,25.765575,-80.192652,"Kosher restaurant, Restaurant",4.7,45,1,1,1,0,FL,Miami
Tuto's Place,"Tuto's Place, 13216 SW 8th St, Miami, FL 33184",0x88d9bfa81c5f87ab:0x81c46868f1e3959d,25.7601156,-80.4103283,Cuban restaurant,4.7,114,1,1,1,0,FL,Miami
The Cocinita Miami,"The Cocinita Miami, 70 SE 5th St suite 107, Miami, FL 33131",0x88d9b7480b5a9221:0xb73d3c2ee12aa83b,25.768573699999997,-80.1914706,Vegan restaurant,4.7,88,1,1,1,0,FL,Miami
Totem - Restaurant,"Totem - Restaurant, 2700 N Miami Ave, Miami, FL 33127",0x88d9b709462ad173:0x2f1bd8625201d5a1,25.8027953,-80.19527509999999,Restaurant,4.7,88,1,1,1,0,FL,Miami
Los Paisanos Restaurant,"Los Paisanos Restaurant, 880 SW 1st St, Miami, FL 33130",0x88d9b692d7972335:0xeb04fb0173866979,25.7725786,-80.2092196,"Honduran restaurant, Delivery Restaurant",4.7,18,0,1,0,0,FL,Miami
LongHorn Steakhouse,"LongHorn Steakhouse, 9050 SW 136th St, Miami, FL 33176",0x88d9c755d7194aa5:0x44dc8bbcc953c4ce,25.646597999999997,-80.33876099999999,"Steak house, Bar & grill, Barbecue restaurant, Family restaurant, Takeout Restaurant, Traditional American restaurant",4.7,115,1,1,1,0,FL,Miami
Hachidori Ramen Bar,"Hachidori Ramen Bar, 8222 NE 2nd Ave, Miami, FL 33138",0x88d9b14abe593197:0xec39832588659966,25.850220699999998,-80.1932034,Restaurant,4.7,96,1,1,1,0,FL,Miami
La Chucheria Sport Cafe,"La Chucheria Sport Cafe, 69 NW 27th Ave, Miami, FL 33125",0x88d9b78390888e0f:0x707278bf41e8d15d,25.773626699999998,-80.2388623,Restaurant,4.8,88,1,1,1,0,FL,Miami
AWA Miami,"AWA Miami, 25 SE 5th St, Miami, FL 33131",0x88d9b7f09490c489:0x7c84bf58da9af779,25.769017299999998,-80.1928521,"Asian restaurant, Restaurant, Sushi restaurant",4.8,57,1,1,1,0,FL,Miami
Tacojiendo,"Tacojiendo, 14395 SW 139th Ct Suite 103, Miami, FL 33186",0x88d9c18e3780b283:0x567d5872f7575f2a,25.633764499999998,-80.4196533,Restaurant,4.8,8,1,1,1,0,FL,Miami
Otto’s Pizza Shop,"Otto’s Pizza Shop, 18106 W Dixie Hwy, Miami, FL 33180",0x88d9ade85d95f43b:0xc957875ce9767b0b,25.942829,-80.1495711,Pizza restaurant,4.8,34,1,1,0,0,FL,Miami
Tamiami Subs,"Tamiami Subs, 14261 SW 120th St #105, Miami, FL 33186",0x88d9c1bdf368f891:0x53e2c7b4c627c325,25.6561205,-80.4258637,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",4.8,188,1,1,1,0,FL,Miami
Shukran ( Mediterranean Food),"Shukran ( Mediterranean Food), 7457 NW 55th St, Miami, FL 33166",0x88d9bbe2b203f661:0xbf3c1cb122109604,25.823672199999997,-80.3184572,Mediterranean restaurant,4.8,48,1,1,1,0,FL,Miami
Dale Arepa Bar & Healthy Bistro,"Dale Arepa Bar & Healthy Bistro, 1711 Coral Way, Miami, FL 33145",0x88d9b6508d7afcb5:0xff962273d77d539a,25.751030099999998,-80.22232629999999,"Venezuelan restaurant, Cafeteria, Health food restaurant",4.8,205,0,1,1,0,FL,Miami
My Pie Pizza,"My Pie Pizza, 9165 SW 162nd Ave #C104, Miami, FL 33196",0x88d9ebeb6160cce3:0x6221e9554a0d71a6,25.681856699999997,-80.4557887,"Pizza restaurant, American restaurant, Family restaurant, Pizza Takeout",4.8,125,1,1,1,0,FL,Miami
Comidas Centro Americanas,"Comidas Centro Americanas, 1531 W Flagler St, Miami, FL 33125",0x88d9b6ef82adf88b:0xb38bab0322407dc0,25.773496299999998,-80.2203,Honduran restaurant,4.9,8,1,1,1,0,FL,Miami
Ms. Dixie,"Ms. Dixie, 21000 W Dixie Hwy, Miami, FL 33180",0x88d9ac614c515555:0x642fc1f532f87cb7,25.969658499999998,-80.1482444,"Kosher restaurant, Bistro, Cafe, Lunch restaurant, Mediterranean restaurant, Restaurant, Sandwich shop",4.9,165,1,1,1,0,FL,Miami
DUB N GRUB,"DUB N GRUB, 121 NE 25th St, Miami, FL 33137",0x88d9af843c71d935:0x5f1ff9be47a66910,25.8012305,-80.1923911,"Vegan restaurant, Caribbean restaurant, Health food restaurant, Soul food restaurant, Vegetarian restaurant",5.0,7,0,1,0,0,FL,Miami
Borti,"Borti, 8300 NE 2nd Ave, Miami, FL 33138",0x88d9b14d42bd90cb:0x20f2923bd760897b,25.85194,-80.1931731,Italian restaurant,5.0,77,1,1,1,0,FL,Miami
Lettuce & Tomato Market + Eatery,"Lettuce & Tomato Market + Eatery, 13408 Biscayne Blvd, Miami, FL 33181",0x88d9ad8762917e3f:0xa877c635e340490d,25.8993978,-80.1612818,Restaurant,5.0,28,1,1,1,0,FL,Miami
Shnitz N Fritz,"Shnitz N Fritz, 56 NW 29th St, Miami, FL 33127",0x88d9b6ad2ee9f0bb:0xb659b5061bf731e2,25.8036444,-80.1963142,Restaurant,5.0,1,1,1,0,0,FL,Miami
THAI PLACE,"THAI PLACE, 2653 NW 79th Ave, Miami, FL 33122",0x88d9b9c5c8702787:0xf2c130fc8e498630,25.798055899999998,-80.3245341,Thai restaurant,5.0,1,1,1,1,0,FL,Miami
